tech,rmse_test,rmse_train,rmse_ratio,r2_train,r2_test,r2_ratio,mae_train,mae_test,mae_ratio,mpe_train,mpe_test,mpe_ratio,k
bagging,1902.499246567185,657.8347395463247,1.9063543667603298,0.9630051366205155,0.6961153884280484,-0.2769539717246467,327.4667426965343,930.5270739564336,1.861075741411394,0.09680451515711148,0.26562576107437696,1.752139719756038,25000
decision_tree,2602.479399270902,177.13047468316668,18.330263982002446,0.9969076915378693,0.4059293914599122,-0.5924182958671815,17.159763313609467,1052.0871808510637,87.03343534331201,0.0038531767377921232,0.2871046852713363,154.6977817687818,25000
mlp,2550.6911398550633,634.9765908033198,3.4072736362155935,0.9622760695704651,0.4574262055520508,-0.5239186816061705,467.6783721830402,1834.287760368301,3.55483839501636,0.08605689337214854,0.4446735992612042,4.834642194355089,25000
random_forest,1874.997290023793,653.2780348403414,1.8933702956355787,0.9634581463137257,0.7042851194362123,-0.26878573209211243,325.461486978022,909.7526371580547,1.8329375691574543,0.09699621900316326,0.2614313663569757,1.701664386847482,25000
svr_poly_rbf,3491.1134559834345,3440.6666759348345,0.01515445021894284,-0.009201572603166097,-0.014099152891362099,0.8028067881355263,2738.218451127578,2743.9891378098714,0.002243116640893006,0.7149640199654941,0.6917636562859325,-0.030364667862307404,25000
adaboost,2660.7163411316187,2264.0818290394877,0.1770679114710693,0.5618874609593666,0.41139186186761034,-0.2624604103654666,1870.8895217330414,2042.35388321622,0.09360904798222454,0.5376725118931417,0.5556731521723284,0.03412579716843926,25000
elastic_net,2454.4060176694425,1087.4920596977797,1.2595767162853282,0.899120093837362,0.4979005318562077,-0.446118049350784,790.489648695603,1799.0549575702207,1.278534515200351,0.21557986419090608,0.4701455598720411,1.1831008300067203,25000
xgboost,1896.5990823334519,179.57849390627595,11.732810735386485,0.9968457743889705,0.697522112571215,-0.3002357882117203,37.21533233317539,954.9387831355156,26.2394828484666,0.008770136714177737,0.24741221933877125,29.776864504703735,25000
ridge,2497.7831040639994,177.4133872925683,16.395842785842323,0.9969006459321532,0.4767352067166815,-0.5216650692122925,23.301575121358628,1842.3734803426735,89.12080258668334,0.00545543598815542,0.46007120712492255,103.45525551588779,25000
ensemble_voting_bg_mlp_gd_xgb,1846.0122004792152,405.5717555800828,3.5962717477816732,0.985789414816525,0.7146063127333407,-0.2750174993162912,253.9319024451323,1093.9036487743008,3.3185468298162704,0.07010769200325481,0.2864111047552916,3.092106211281645,25000
gradient_boosting,1920.9989967125778,830.5969099249884,1.324956026376152,0.9410398325326034,0.6901134005417366,-0.2662932427651377,583.4513274836207,1117.8754621289384,0.9255850032222602,0.15856110978873333,0.29654878848379645,0.8749492954591395,25000
bagging,1888.93504657177,669.8767357657521,1.8171349522332416,0.9615990680669004,0.7021732614191725,-0.26983646357959723,326.46864427386913,932.5499454103343,1.857383099123222,0.0965180085362493,0.26569497464653324,1.8172766997624685,25000
decision_tree,2450.8292058324537,166.95168000004963,21.709226914044304,0.9970388424640445,0.4991360586076281,-0.4993707676670153,16.56061811157823,1000.8510106382979,107.20079954677722,0.0037737938830854404,0.23574758592197692,144.3193865555876,25000
mlp,2565.734522087583,702.50589883053,2.9305746600483316,0.9532295849305938,0.4497649925705506,-0.5269552045359807,540.3784252608741,1858.0156594640569,2.8181336047903596,0.10650930716814574,0.4480354083541604,3.70044948224884,25000
random_forest,1843.9519391378126,664.0771056009688,1.776778559665015,0.9622921261769306,0.7155538213555573,-0.2563862809322378,327.26904244942193,920.108852887538,1.8123326212417084,0.09646162675186008,0.2603442710345923,1.7553425809315661,25000
