tech,rmse_test,rmse_train,rmse_ratio,r2_train,r2_test,r2_ratio,mae_train,mae_test,mae_ratio,mpe_train,mpe_test,mpe_ratio,k
svr_poly_rbf,3543.278813561784,3453.108007520481,0.025875258512601286,-0.03623955678990729,-0.05128434491853615,0.6867652893334655,2708.5286500103284,2732.6315395041206,0.009102234130742026,0.6733987449263216,0.653726928521332,-0.02849906223637726,25052
mlp,2325.3512074063988,807.1766308425711,1.9224800458315312,0.9427044510772389,0.5463116688312224,-0.42012988940130197,411.9360488893667,1620.630390604616,3.071966433395269,0.10016882763607579,0.3903159465477704,3.0200295215076616,25052
xgboost,2028.5226560058768,154.90333047506226,18.85091711884082,0.9973902603662435,0.6550421182692621,-0.34333262147340166,19.96236661145814,1001.6893948039602,56.25262610443333,0.004934660863726027,0.2514737242090361,59.004258026430094,25052
ensemble_voting_bg_mlp_gd_xgb,1858.8092192046581,338.46700788329736,4.499992355688802,0.9899660720900908,0.708911185257526,-0.28398603135580686,189.72349572482784,1055.9560096325124,4.614273821472538,0.0496484416601427,0.2693982175250119,4.42055682310789,25052
adaboost,2459.4648252898355,2101.1013807968266,0.1710285716285374,0.6161394419944551,0.49338399383997567,-0.19765596883923509,1649.577019780089,1797.7226082888642,0.08990258252836858,0.4919910583631363,0.4965501390491136,0.011349236948432373,25052
random_forest,1925.7866751228576,892.2507778031732,1.1640244646220077,0.9304198607901972,0.6882256312825044,-0.26024268093096964,521.4749854809559,1065.104890433029,1.0386406150220733,0.1598551172291062,0.2746673326889352,0.7395585200850643,25052
ridge,2533.1421171788447,166.7519630451805,17.481583713981205,0.9971932930714138,0.4561315172946913,-0.5426808154262759,20.553132462311783,1774.7816348975261,91.191941915232,0.004988657637651633,0.43197195584964687,94.60975273455085,25052
gradient_boosting,2034.6564944820232,176.3315988496952,11.52711937776083,0.9970086305178564,0.6492026127772548,-0.34898966055762665,57.459634399741034,993.9949229675642,16.532123734813972,0.016048057240889237,0.2477331368882562,14.605418753704829,25052
elastic_net,2372.7777188477858,1015.2991676659782,1.3370224397301669,0.9103866649365375,0.5275861171220579,-0.4203480798901181,733.115504690238,1707.9716789205418,1.331047951459707,0.19845009276955664,0.43191739718432454,1.1813428656807319,25052
bagging,1934.684586216462,709.696830585915,1.7345645491956183,0.9561735514913448,0.6846750662214601,-0.2838286258352746,371.4198792110454,1022.8562053900711,1.7531809135042038,0.09549453620316536,0.2538899765366724,1.6777823905503766,25052
decision_tree,2311.681832206878,879.2586176044936,1.6306232833516148,0.9325656450308821,0.5482389195557787,-0.4124631021705987,364.4464055485723,1145.3683224142906,2.128624973455516,0.1159183796001078,0.270189472986541,1.452901192542202,25052
svr_poly_rbf,3506.1305414731455,3462.610792212758,0.014137343220591837,-0.02195973230267758,-0.03316208322298597,1.2645614405980823,2730.0735199246387,2736.7316700815136,0.0030558267676401353,0.694895229741318,0.6710153443546778,-0.027012076149539467,25052
mlp,2328.6483805976936,804.6650395016275,1.8962201079842174,0.9446829420313303,0.5440369523703282,-0.4241446505318055,428.7016931144046,1624.7145777494363,2.8807418722976896,0.10309957867118782,0.39019456282395976,2.896697059891443,25052
xgboost,1966.8176213059887,164.47196904587048,20.189485828771332,0.9972157270184434,0.6739066203084889,-0.32415936586154104,21.518243743354752,966.4720623129986,53.767270884015815,0.005134966572456418,0.24365222887004015,51.96358812292865,25052
ensemble_voting_bg_mlp_gd_xgb,1852.5912605844162,350.77894542754893,4.612296731718128,0.9891445112334931,0.7105828209054502,-0.281511557947319,187.0842570385701,1030.1027707388944,4.542867512403052,0.04763274884859443,0.26055274929647465,4.692573737168648,25052
adaboost,2485.724710276937,2132.349813812402,0.17443110738959136,0.6120864161700235,0.4815065994576793,-0.20845638280575995,1668.0752386894214,1815.5054789075007,0.0923416329040601,0.4971574256163652,0.5071807321757305,0.0243515495371567,25052
random_forest,1913.5429508614488,937.3410965598587,1.0783416212250836,0.9249632700354915,0.6916036225192874,-0.2516256965794837,552.3708614141805,1068.5746304535498,0.95201933747412,0.16542148546992722,0.2785226372168273,0.7367660493295002,25052
ridge,2504.3468080401663,171.8122209224611,19.77476461669775,0.9970319649460817,0.4707182202390257,-0.5278364166979539,22.35274256077214,1749.0456524158362,90.20846531480116,0.005271989049690018,0.4298206722345032,88.70562873214092,25052
gradient_boosting,2055.400155336597,183.84147296786577,13.171685763313832,0.9967743858638706,0.6431630406719261,-0.35472418722903887,63.63679322462896,1005.1224308084791,15.28128004441642,0.01725286331503589,0.24236492834888385,13.133930933412813,25052
elastic_net,2335.02473647628,1024.941988249222,1.284858466586306,0.9104156962912502,0.539990367847299,-0.4066186981568176,739.4905714988038,1699.5107195697979,1.299173292504543,0.19826608829309073,0.437012910252637,1.214571385007662,25052
bagging,1896.3734366520046,721.8911559898456,1.6815272798802265,0.9554454392344907,0.6972768929590545,-0.26981590368832803,375.03059451112983,1004.6461178723405,1.7029589191424184,0.09876946468297847,0.25655644884614864,1.6174632090599659,25052
decision_tree,2691.0361717278347,901.1575719864144,2.0921770637131223,0.929365500699946,0.37985515081799487,-0.5922973582776797,354.9806737637911,1272.4343626768734,2.6065793475904497,0.11818141911605692,0.3031381617866766,1.5767146046610219,25052
svr_poly_rbf,3564.1745122424413,3509.4917998816404,0.015635036395251278,-0.047543814893353666,-0.06355510754500222,0.22840674252926835,2727.4954060658656,2732.5049698227376,0.0021698070912205213,0.6683785340726324,0.6512125665168058,-0.0258392414908726,25052
mlp,2443.6652561484166,1265.5215789333524,1.3593233048307134,0.820232895818104,0.49202109353299334,-0.3630128611694911,853.8454830772811,1742.3257338331364,1.6879883174935917,0.22383348543946466,0.41330997192211705,1.445604547412151,25052
xgboost,1951.1087677135554,172.84105513420022,12.021745039226863,0.9971770397377518,0.680864824471666,-0.3172417397518088,23.436327656582257,966.1614204114549,42.81229766629463,0.005684600332016362,0.23751479855409058,44.60297489115213,25052
ensemble_voting_bg_mlp_gd_xgb,1803.0278103310363,384.44646507965695,3.79049852419219,0.9873397676226382,0.7264808572350154,-0.2641193873651296,212.16557325365093,1033.170276411544,3.9005969541733805,0.059094807064622765,0.2648583140483328,3.459799060607536,25052
adaboost,2473.9042036792134,2126.8213751605263,0.16454226857461957,0.6153095814841046,0.4869894933779258,-0.20739811290046245,1672.2600132545874,1828.9034481359886,0.09409227726926321,0.4979822906861783,0.50525110911227,0.025051257839993023,25052
random_forest,1903.713622979793,907.9634155543714,1.100669748139023,0.9298541302447907,0.696647553054514,-0.25082170356140726,537.3919504275249,1058.5638603443963,0.9706778919298635,0.16032094715438544,0.27371344655415863,0.7644623363941856,25052
ridge,2441.409588072357,180.64944297951712,14.405861657756205,0.9969865680823604,0.49025722455450804,-0.5081986897837532,23.488929547889533,1763.7031131210035,76.27404097592465,0.0055802271050576484,0.42160905751300337,76.84149613377785,25052
gradient_boosting,1955.0748324650347,188.8995845144645,10.121078703076781,0.9967288930255747,0.6791710688162722,-0.31867367806830504,64.49344616571298,936.7685724904371,13.811037508843691,0.017791868391788403,0.23801122519735868,12.820159564354707,25052
elastic_net,2320.54895668451,1026.2839751052875,1.2655783978108976,0.910318594508683,0.5461038186190119,-0.39971663177324307,741.8271464837217,1698.6809176969898,1.2926262154038677,0.1998514173649685,0.42349221948860416,1.1453179125229103,25052
bagging,1872.7493125610672,730.5673539542547,1.5656638489064854,0.954529033839653,0.7061317457456073,-0.2602658784742003,377.36229093265706,996.6512140020264,1.6444551051968581,0.09730781523380123,0.24773610237188287,1.6327060026436502,25052
decision_tree,2383.0275507736224,913.0555232395666,1.6081309785166185,0.9287448772639829,0.519703193849246,-0.4407184820184358,388.16213367255966,1128.2819468375108,1.9006403058517758,0.1318399648860396,0.27113940019648053,1.1771051329210231,25052
