tech,rmse_test,rmse_train,rmse_ratio,r2_train,r2_test,r2_ratio,mae_train,mae_test,mae_ratio,mpe_train,mpe_test,mpe_ratio,k
svr_poly_rbf,3338.430547899768,3430.7361702958224,-0.02690548553259786,-0.0004384680660520779,-0.0013779352058573835,2.142612455826425,2806.7350451059892,2746.4623384126703,-0.02147431293823565,0.7180991298066447,0.8898922980278244,0.23923322155735893,25000
mlp,2290.498984577044,892.9101201208675,1.5652066573811414,0.9322309761098269,0.5286174151620489,-0.43295446224287226,513.1553550092523,1674.5923782412735,2.2633243751516154,0.1132902296562422,0.4671749038772522,3.1236998573911112,25000
xgboost,1670.0917859019355,222.35845726902738,6.510808477508559,0.9957973517301729,0.7493925332898634,-0.24744474165570662,25.904457827235113,754.7339623633851,28.135292751422966,0.005724046863040536,0.25439906691023667,43.443917563439264,25000
ensemble_voting_bg_mlp_gd_xgb,1562.3877766786957,381.5337977850388,3.095018018715515,0.987626807463368,0.7806735589182305,-0.20954600156781744,187.01734430499795,879.697896386702,3.70383054393096,0.04995571167172231,0.29888887208806647,4.983077051372567,25000
adaboost,2401.455829173781,2252.053634578938,0.06634042471318691,0.5689047886708585,0.4818416128848626,-0.15303646149543404,1747.0614776587395,1818.8287464480177,0.04107884565427811,0.47417725584816495,0.6336043814464795,0.33621841543864406,25000
random_forest,1673.6892659421942,729.8676353411039,1.293140817457942,0.9547202571227499,0.7483117227981392,-0.2161979205790251,388.5612002767264,796.6988933712281,1.050382006242088,0.10597990130351193,0.2846454141584614,1.68584335951848,25000
ridge,2314.1312979983068,222.3974798107951,9.405384539281005,0.9957958765228884,0.5188402189801757,-0.47896930363694856,26.330310950759507,1674.1399620704308,62.58223285707682,0.005993224657447838,0.5564793499339318,91.85140833864614,25000
gradient_boosting,1692.3453296495272,226.61190294556766,6.46803370719688,0.9956350308827154,0.7426694780914436,-0.25407458048859155,47.73125523740639,673.6283505814938,13.11294019465844,0.011226541651176366,0.23886310221701754,20.2766415196071,25000
elastic_net,2295.442908705741,1107.7532637017914,1.0721608176851891,0.895695795216957,0.5265803089585561,-0.4120991616009463,799.9621339631649,1678.901267350738,1.0987259222297698,0.20595091249418512,0.5625173100927484,1.7313173963656543,25000
bagging,1696.7497764893858,646.7935569872559,1.6233251060706184,0.9644411988924539,0.7413282938087519,-0.23133904414278517,316.65163865877713,794.5655519756838,1.509273456916815,0.09387367367440215,0.2796070711967444,1.9785461701067821,25000
